"film_id","year","length","budget","votes","genre","rating"
43063,1939,70,11,8,"Action",1.3
58393,2000,104,13.9,21,"Action",3.1
21129,1996,80,10.8,337,"Comedy",3.2
23983,1959,60,11.9,6,"Drama",5.1
49215,1973,95,12.6,6,"Comedy",6.1
47846,2000,38,15,38,"Documentary",8.2
11939,1912,13,9.8,21,"Comedy",7.9
8697,2003,10,17.2,7,"Short",8
29437,1968,77,12.6,5,"Documentary",8.5
8215,1967,95,15.5,34,"Comedy",8.1
17047,1999,86,8.8,56,"Action",5.5
53100,1979,90,7,8,"Action",5.2
1714,2004,82,15.5,47,"Action",3.8
25055,2004,126,11.6,350,"Drama",2.1
32397,1970,87,13.9,12,"Action",4.3
50675,1998,96,11.1,225,"Drama",4.8
29227,1984,89,14,22,"Comedy",7.6
26320,2002,173,12.7,22,"Drama",3
50045,1965,6,8,23,"Animation",8.1
52519,1946,69,10.6,8,"Action",2.7
31196,1980,88,14,54,"Comedy",8.4
1623,1990,102,8.3,1706,"Comedy",4.2
7327,1989,94,13.3,294,"Comedy",8.6
56620,1972,112,12.4,342,"Comedy",8.9
21503,1980,108,10.9,213,"Action",8.4
21892,1997,103,11.8,4836,"Drama",3.4
19699,1990,93,8.9,237,"Action",3.9
42744,1991,108,14.7,6137,"Drama",4.1
38188,1945,55,9.1,13,"Action",4.7
31285,1958,NA,10.9,32,"Comedy",7.9
33450,1926,55,13,8,"Action",4.2
22758,2003,29,12.1,9,"Romance",8.4
44271,1987,99,13.2,241,"Drama",3
42081,2002,50,10.6,231,"Drama",3.9
19940,1973,88,9.5,19,"Action",4.1
38248,1936,8,14.5,44,"Animation",8.1
12380,1995,93,16,74,"Action",8.6
28547,1983,96,15.6,8,"Comedy",8.4
27723,2001,89,14,565,"Drama",3.1
9999,1940,67,12.6,262,"Comedy",4.5
42098,1997,57,11.2,30,"Documentary",7.9
52947,1992,105,13.9,354,"Action",5.2
44647,1972,90,8.9,32,"Drama",3.1
20677,1951,77,18.9,15,"Action",8.1
29610,2004,67,12.5,18,"Documentary",8.4
21292,1968,90,15.1,338,"Action",4.3
34504,1968,101,12.1,54,"Drama",3.8
51763,2002,94,10.7,125,"Action",2.9
44309,1971,103,11.3,6,"Drama",4.3
35365,1978,71,10.1,21,"Drama",2.7
48935,1996,89,14.3,5,"Drama",3
47137,1931,78,10.2,7,"Comedy",7.9
25362,1976,NA,3.6,16,"Drama",4.3
50910,1997,13,14.1,6,"Comedy",8
12996,1991,87,9.6,7,"Action",3.6
44805,1992,115,10.9,313,"Drama",3.3
21889,1988,139,12.1,10,"Drama",5.9
81,1974,15,14.8,6,"Short",8
54117,1974,125,14.1,14,"Action",4.2
50948,1931,10,11.3,7,"Comedy",8
45827,1977,119,7.4,352,"Drama",3.8
23365,1955,7,15.8,23,"Animation",8.1
39489,1974,98,8.6,13,"Action",2.9
18849,1910,16,12.8,70,"Short",8
36143,1992,121,11.2,2997,"Drama",2.8
35367,1922,25,10.8,109,"Comedy",8.5
12575,1959,74,10.9,6,"Action",3.6
34880,2004,99,9.2,15,"Action",3
57011,2001,94,12.9,143,"Drama",5.1
51805,1990,160,10.7,14,"Drama",6.4
32522,2001,21,12.4,5,"Drama",7.9
4016,1997,79,9.3,8,"Animation",4.4
53300,2003,102,8.8,18,"Action",4.7
37304,1981,90,15.1,8,"Action",3.8
23357,1950,7,11.4,38,"Animation",7.8
54502,1956,70,13.5,6,"Drama",4.6
6864,1940,119,11.6,312,"Drama",4
12017,1995,86,12.9,33,"Action",5.2
46562,1967,82,12.5,290,"Action",3.7
46837,1996,97,18,6,"Action",8.1
40281,1998,89,9.8,52,"Documentary",8
32591,1934,96,11.7,23,"Comedy",4.9
14478,1959,89,14.1,100,"Comedy",7.4
46677,1931,75,11.4,15,"Comedy",4.2
54928,1938,101,13.1,13,"Action",4.3
20110,1978,114,12.8,25,"Action",3.5
35373,1983,NA,12.5,43,"Comedy",7.4
15734,2002,77,10.6,198,"Drama",1.8
19055,1994,33,14.5,99,"Drama",8.1
49909,1960,133,10.1,397,"Drama",3.1
29602,1949,9,12.8,10,"Documentary",8.4
8146,1994,90,10.3,15,"Action",3
28151,1940,7,14.8,15,"Animation",7.8
11159,1990,89,18.3,12,"Action",8.4
18756,2003,78,13.3,14,"Documentary",8.7
22680,1941,NA,8.6,364,"Comedy",2.9
51072,2001,82,12.5,20,"Drama",2.9
1988,1981,95,10.2,56,"Action",4.1
13259,1954,101,13.9,374,"Drama",4.2
14144,1954,8,13.6,47,"Animation",8.5
38853,1971,110,7.8,979,"Drama",2.6
40793,1939,7,12.1,13,"Animation",7.2
35645,1970,105,15.6,6,"Drama",2.4
24456,1991,44,12.7,12,"Short",7.7
9066,1991,98,13.1,11,"Drama",5.2
35346,1931,80,10.2,10,"Drama",4
45207,1972,116,13,199,"Comedy",8.5
46735,1975,84,7.7,9,"Comedy",3.5
6836,1942,66,11.5,47,"Comedy",7.4
46,1951,15,10.3,5,"Short",7.6
15343,1995,7,11.6,102,"Drama",7.6
35807,1997,105,14.8,32,"Drama",5.3
11010,1931,95,16.9,50,"Comedy",8.2
57938,1998,79,11.3,75,"Documentary",7.8
12525,2001,92,14.9,91,"Drama",3.1
36754,1929,75,16.3,73,"Drama",4.3
28540,1999,95,11,20,"Action",3.9
40536,2003,91,13.1,71,"Drama",4
34561,1998,98,12.4,21,"Drama",5
51329,1988,NA,10.8,10,"Comedy",8
39801,1939,9,10.6,5,"Animation",7.9
19482,1948,88,10.7,10,"Action",3.7
3757,1937,91,9.8,1729,"Comedy",3.5
21267,1934,68,16.2,10,"Action",8
55991,2001,10,16.9,9,"Short",8.1
2043,1939,NA,8,11,"Comedy",5
31335,1997,88,10.7,2228,"Comedy",3.7
14283,1996,104,14.2,23,"Drama",3.1
32166,1993,104,18,5044,"Comedy",8.3
37743,1995,7,10.3,408,"Animation",3.6
35719,2003,47,19.4,13,"Animation",4
3502,1997,4,11.2,14,"Animation",3.5
4957,1979,130,9.1,10521,"Comedy",3.8
20438,1915,7,6.8,5,"Short",8.1
31331,1969,NA,7.3,662,"Drama",3.4
33729,1999,2,13.9,28,"Animation",8.3
16126,1999,12,13.3,14,"Short",8.7
42398,1923,135,10.7,13,"Action",5
10566,1973,84,12.2,714,"Action",3.7
31075,1979,99,12.8,7,"Drama",4.8
42556,1943,8,9.7,37,"Animation",8.6
49892,1997,94,14.1,249,"Drama",2.7
56421,1972,44,12.1,10,"Documentary",7.7
4086,1953,83,12.1,17,"Drama",3.1
7025,1968,10,14.4,7,"Drama",8.1
14249,1991,122,11.2,1034,"Drama",4.2
50639,2004,15,6.2,32,"Drama",3.3
46136,1941,64,15.7,43,"Drama",4.4
9223,1964,105,13.4,13,"Drama",3.6
57679,1947,6,16.6,6,"Animation",8.4
22710,1949,7,5.7,26,"Animation",3.4
11732,1934,60,11.6,5,"Action",3.8
17593,1969,95,11.3,27,"Comedy",8.3
7102,1997,5,10.8,25,"Comedy",7.3
53347,1981,94,12.1,9,"Comedy",8.4
11043,1973,99,13.3,9,"Drama",3.1
55092,1981,91,12.1,6,"Action",3.4
7967,1983,91,12.5,36,"Drama",3.9
6751,1976,104,12.3,21,"Comedy",8.1
43126,1971,95,14,5,"Action",3.7
714,1994,2,11.5,7,"Animation",5.4
42397,1983,109,12.7,52,"Comedy",8.3
51584,1992,45,13.8,5,"Documentary",7.4
28595,1968,84,13.6,46,"Action",4.2
33094,1994,99,15.6,397,"Action",5.2
14480,1982,82,12.9,154,"Action",4.7
32733,1975,156,11,38,"Romance",2.4
56151,2003,113,12.4,9,"Comedy",4
39496,1965,45,14.4,20,"Action",4.2
10961,1979,97,23.4,15,"Comedy",8.4
28113,1905,8,9.7,17,"Drama",8.2
55061,1999,95,13.8,68,"Drama",5.9
52419,1967,105,9.9,1999,"Drama",4.9
38253,1989,168,13,7,"Action",4.5
40462,2000,75,5.9,35,"Action",2.8
31093,1989,85,11.8,8,"Comedy",7.9
19432,2000,104,16.3,42,"Documentary",7.9
49514,1942,74,7.5,12,"Action",4.1
5266,1926,95,14.7,33,"Comedy",8.4
3998,1986,89,11.2,32,"Drama",4.7
31353,1915,11,13.4,5,"Action",2.4
729,1999,146,11.9,46,"Action",5.2
12406,1990,105,14.7,11,"Drama",4.6
46314,1989,89,15.4,19,"Comedy",7.8
23671,2002,NA,13.2,3001,"Action",3.9
42557,1995,109,11.4,106,"Drama",4.7
27871,1932,7,10.6,16,"Animation",2.2
14350,1975,NA,11.3,65,"Drama",3.2
24627,1932,7,12.7,26,"Animation",8
21085,1970,34,14.8,397,"Animation",7.6
52446,1937,109,11.1,122,"Comedy",1.6
48364,1979,84,13.1,44,"Comedy",8
40743,2000,84,12.4,71,"Comedy",2.9
30314,1990,92,17.8,13,"Action",7.6
42108,1974,111,14.5,9,"Drama",5.1
22047,1981,91,8.4,8,"Drama",4.2
35630,2002,75,9.2,6,"Drama",4.2
22755,1937,61,15.8,5,"Drama",4.2
3479,1959,72,11.7,94,"Action",6
4494,1996,82,16.3,9,"Documentary",8.1
15799,1998,93,13.4,28,"Action",4.7
27913,1953,100,15.9,98,"Action",4.9
25263,1985,100,10.8,21,"Drama",6
20571,1999,100,15.1,1445,"Drama",3.9
54829,1992,15,13.8,37,"Comedy",8
18321,1995,96,11.2,709,"Drama",4.6
37876,1975,133,15.8,70234,"Drama",3.6
38152,1985,94,11.2,26,"Action",5
57887,2002,70,9.1,27,"Documentary",8
22066,1994,92,13.3,25,"Action",5.7
54172,2003,6,6.5,27,"Drama",7.7
42825,1953,88,9.9,19,"Comedy",8.3
12418,1996,27,12.4,7,"Short",7.4
37511,1954,90,12.5,5,"Comedy",8.5
26416,2001,18,12,7,"Comedy",8
32887,2003,88,11.4,2765,"Action",8
3137,1986,86,11.3,70,"Action",4.2
43445,2000,91,8.6,185,"Drama",3.2
19778,1974,91,13.8,529,"Action",4.5
52285,2001,8,10.7,13,"Short",8.1
16493,1972,53,7.4,67,"Action",2.4
16061,1984,94,13.5,16,"Comedy",7.5
23739,2000,100,11.1,30,"Action",3.4
15747,2004,96,14.8,2502,"Comedy",3.5
23008,1978,95,11.8,9,"Action",4.5
45389,1993,110,14.4,7771,"Drama",6
36598,1975,140,14.1,30,"Drama",4.6
2715,1986,103,9,40,"Drama",2.8
7952,1985,86,10.2,33,"Documentary",8
22615,1968,103,11.7,797,"Drama",4.8
7023,1994,13,13.4,457,"Comedy",8.2
31567,1974,91,14.9,21,"Comedy",8.4
52638,1967,70,12.9,33,"Documentary",8
43247,1981,110,12.6,141,"Comedy",8.3
20451,1993,60,9.8,12,"Documentary",7.9
2635,1977,91,10.8,335,"Comedy",7.7
16170,1988,106,16.2,391,"Drama",4.7
12259,1963,96,14.9,130,"Drama",4.3
34531,2003,169,11.3,66,"Action",2.5
20494,1940,80,11.9,683,"Comedy",7.7
47220,1996,87,14.1,122,"Drama",3
58002,1999,96,13.2,38,"Drama",4.8
7169,2003,172,7.9,25,"Comedy",4.3
49947,1979,3,10.8,7,"Short",8.2
54251,1995,94,15.5,95,"Comedy",7.9
7877,2000,70,13.2,7,"Comedy",8.1
34112,2002,13,9.3,45,"Short",8
53061,1962,NA,14.9,16,"Drama",3.8
54925,1985,122,13.9,141,"Comedy",8
32237,1968,105,8.4,16,"Drama",5.3
548,2003,119,7.4,8,"Action",2.5
11642,1984,112,14.2,1058,"Drama",5.4
32114,1972,93,11.6,66,"Drama",4.2
30685,1998,93,9.9,42,"Action",3.7
6695,1932,70,15.2,5,"Action",4.9
21721,2002,112,11.4,12609,"Drama",3.8
30613,1988,45,11.2,44,"Drama",2.4
31919,1955,119,13.4,161,"Drama",4.1
50265,2000,24,14.9,7,"Drama",7.7
40631,1985,84,10.3,77,"Comedy",8
4778,1918,133,13.5,13,"Documentary",8.6
26937,1977,118,16.8,1058,"Drama",4.3
1518,1997,40,16.7,112,"Documentary",8
27027,1991,116,8.4,25,"Comedy",4.5
42602,1978,90,13.1,7,"Comedy",7.9
39715,1950,6,12.2,7,"Animation",8.4
10973,1985,90,9.1,92,"Action",3.4
8230,1985,80,12,293,"Comedy",8.1
5670,1998,73,11.8,10,"Documentary",8.9
32552,1936,123,11,253,"Drama",4
48933,1980,91,8.8,2148,"Comedy",4.7
24102,2003,102,5.8,1537,"Comedy",4
25791,1987,107,14.6,3479,"Comedy",7.6
13337,1942,8,14.6,266,"Animation",8.2
13060,1972,88,13.9,40,"Action",3.7
28982,1997,95,11,5,"Drama",3
36731,1950,106,7.7,264,"Drama",5.3
52119,2003,240,8.8,14,"Documentary",4.7
45826,1953,81,6.2,19,"Action",4.5
5083,1983,89,10.8,14,"Comedy",8.2
3714,1944,30,10.5,129,"Drama",8.5
11330,1916,34,11.7,186,"Comedy",8.1
8445,1937,9,9.5,7,"Comedy",8
58620,1998,83,12.8,25,"Drama",4
52971,1994,83,8.1,208,"Comedy",4
12561,1972,91,7.6,10,"Drama",3.7
55396,1942,7,13.8,11,"Animation",7.3
7837,1998,83,11,19,"Drama",2.7
1123,1989,105,12.4,7,"Action",4.9
40769,1936,7,15.6,5,"Animation",7.4
54138,1968,86,12.3,60,"Drama",4.9
52160,1956,94,11.9,17,"Action",2.7
7999,2004,57,8.9,5,"Documentary",7.4
27823,1984,80,11.3,20,"Action",4.7
54033,1973,100,15.5,34,"Action",8.3
31463,1930,115,7.5,102,"Comedy",4.7
44544,1933,21,11.6,9,"Comedy",7.8
49910,1997,85,4.5,27,"Comedy",1.8
3138,1986,88,9.6,1737,"Comedy",3
38865,1993,108,12.2,19,"Comedy",8.1
4884,1995,105,7.8,9618,"Drama",4.2
26931,1989,10,11.5,30,"Animation",8.4
57265,1963,91,10.8,330,"Action",2
28927,1996,93,8.1,994,"Comedy",5.4
53717,1934,91,14.5,446,"Comedy",7.6
54129,1999,105,8.2,26,"Action",4.8
22076,2002,5,10,10,"Drama",7.9
1162,1904,3,8,66,"Comedy",8.4
36905,1959,129,6,198,"Action",5.6
11351,1936,7,12.5,87,"Animation",8
40675,1980,97,9.3,6,"Comedy",5.2
38807,1993,NA,14.5,7,"Drama",5.4
35134,1996,20,5.9,38,"Short",8.2
22606,1981,101,13.9,467,"Action",3.4
26961,1996,124,11.1,148,"Drama",2.9
55460,1956,65,10.1,213,"Drama",6.2
32484,2001,102,10,42,"Drama",4.6
14161,2000,94,12.5,64,"Action",3.7
38104,1957,5,9.4,14,"Documentary",8.2
16644,1954,104,16.8,412,"Drama",3.4
36203,1924,97,11.3,269,"Drama",5.4
54156,1903,1,12.8,5,"Comedy",7.7
41027,1970,90,8.2,6,"Drama",3.3
50340,1966,6,5.4,14,"Animation",4.4
21047,1987,105,10.2,13,"Drama",3.6
22942,1994,91,12.9,171,"Action",3.9
5196,1996,95,12.7,43,"Drama",3.5
24384,1997,86,11.6,52,"Action",5.6
41219,1997,16,15.7,7,"Short",8
38991,1998,NA,18.3,6,"Documentary",7.3
29299,2001,95,10.3,70,"Action",3.7
51865,1950,106,6.4,149,"Drama",3.2
28416,2004,82,15.2,7,"Documentary",7.9
51387,2003,98,10.1,9587,"Action",2.2
57120,1969,81,15,9,"Action",3
11181,1955,7,9.2,7,"Animation",7.1
40819,1999,89,13,328,"Action",4.5
35480,1944,75,13.6,19,"Action",3.8
24936,1994,107,10.5,442,"Drama",3.4
32543,1935,84,11.3,8,"Drama",2.7
15573,1990,105,8.8,27017,"Drama",4.4
9208,1989,176,9.2,11,"Documentary",3.6
48423,1938,110,9.7,49,"Action",4.5
35965,1909,14,13.1,67,"Drama",7.8
57997,2004,88,13.3,152,"Drama",5
39325,1988,86,11.1,79,"Comedy",7.6
23014,1931,72,13.4,5,"Action",2.7
22748,1908,6,12.5,6,"Drama",8.5
41228,2001,NA,14.3,12,"Comedy",8.1
43949,1992,17,8.9,10,"Short",7.6
38055,1924,64,12.2,14,"Comedy",8.3
58155,1975,93,15,5,"Drama",4.2
36074,1935,60,11,38,"Action",2.9
55110,1992,105,9,5,"Drama",4
58614,1992,90,18.6,55,"Action",7.7
32878,1977,88,14.3,9,"Action",3.1
30862,1970,93,9.9,8,"Comedy",5.2
27278,2001,110,11.2,7,"Action",3.4
53408,2005,98,10,26,"Action",6.4
57762,1989,80,11.8,5,"Action",3.6
17377,1998,118,12.4,21484,"Comedy",4
6551,1988,93,18.6,79,"Action",8.5
19195,2000,NA,13.6,58,"Action",5.1
32468,1976,75,17.6,48,"Drama",3.8
42495,1987,NA,9,8,"Comedy",3.8
42253,1930,90,9.6,27,"Drama",5.6
21304,1944,82,7.4,36,"Action",3.6
22973,1958,87,9.6,31,"Comedy",5.9
49722,1985,102,6.7,2520,"Drama",4.6
19511,2002,180,10.7,97,"Documentary",7.8
36423,1962,90,11.5,199,"Action",4.1
6207,2001,8,6.1,133,"Short",8.1
224,1971,73,13.2,5,"Action",3.5
57229,1986,92,10,75,"Drama",5.2
45675,1995,120,19.1,36,"Comedy",8
16325,2004,5,8.8,5,"Short",8.7
19323,2003,88,17.1,30,"Action",8.5
5745,1971,NA,8.2,12,"Action",4.2
17202,1967,NA,12.5,5,"Action",3.2
29587,1953,95,10.1,15,"Comedy",8
45429,2000,80,10.2,12,"Drama",5.6
58599,2000,71,9.2,14,"Drama",4.1
53960,1991,NA,16.2,40,"Comedy",8
1930,1936,10,9.4,58,"Animation",7.8
52023,1933,70,14.1,11,"Drama",4.1
53869,1967,98,8.3,8,"Drama",2.4
25107,1993,100,9.4,21,"Drama",5.1
50545,1986,127,18.1,223,"Action",7.4
16234,1979,98,12,27,"Drama",2.7
606,1975,NA,12.8,27,"Comedy",3.1
58706,1981,93,12,890,"Comedy",8.1
3985,1937,19,10,61,"Comedy",8.5
45124,1934,86,10.9,8,"Drama",4.4
16506,1934,90,12.8,64,"Action",4.6
24523,1938,77,11.1,14,"Romance",3.4
7349,1991,74,15.7,59,"Action",7.8
39136,1986,96,8.2,55,"Comedy",2.4
4947,1951,110,14.1,13,"Drama",4.6
19741,2003,NA,12.5,198,"Comedy",3.2
53099,1993,106,12.5,652,"Action",4.2
41349,1993,85,10.2,19,"Drama",4.4
10421,1942,67,14.1,6,"Action",3.5
29182,1951,78,11.4,6,"Drama",3.4
9479,2003,132,14,142,"Documentary",7.1
50267,1997,112,13,9433,"Drama",3.5
41002,2002,73,12.7,1334,"Action",4.1
49184,1965,76,11.6,35,"Action",3.5
51561,1970,126,15.7,396,"Comedy",8.1
33524,1989,94,13.1,562,"Action",4
30494,1958,103,12,107,"Drama",3.5
3871,1988,78,13,13,"Action",4
40272,1992,NA,9.3,8,"Comedy",8.2
6120,1999,112,16,9483,"Comedy",5.1
24454,1952,90,13.8,23,"Action",2.5
20763,2000,94,12.1,5,"Comedy",7.6
39598,1947,88,7.7,10,"Comedy",4.1
29222,1933,71,11.5,6,"Drama",4
43838,1932,11,13.6,6,"Animation",7.6
9086,1977,130,7.1,6,"Documentary",4.6
27930,2002,73,6.7,7,"Animation",4.1
293,1984,10,11.3,10,"Documentary",7.6
7479,1982,87,14.7,368,"Drama",5.7
9805,1990,115,11.7,22,"Drama",4.3
30271,1933,117,10.7,989,"Drama",4.5
49312,1952,84,11.7,98,"Action",4.3
26467,2004,90,12.2,322,"Drama",3.6
22366,1950,76,13.2,6,"Comedy",8.6
48422,1997,98,12.9,7523,"Action",5.1
49489,1938,9,10.9,12,"Short",8
43663,1994,90,13.8,25,"Documentary",8.6
51340,1951,7,13.6,24,"Animation",8
27100,2004,20,11.5,31,"Short",8.3
27585,2004,64,11.5,5,"Documentary",7.7
13575,1970,97,11.7,6,"Drama",4.5
33070,1929,19,20.1,100,"Comedy",9.2
14261,1936,101,8,639,"Drama",3.8
37751,1952,84,12.8,6,"Comedy",4.1
3267,1951,77,15.7,80,"Comedy",8.1
8565,1945,107,9.9,17,"Drama",3.9
20159,1944,64,7.3,32,"Comedy",3.5
55197,1990,90,13.6,22,"Drama",3.3
27276,1982,109,17.5,37,"Action",8.1
26982,2001,114,12.5,27,"Documentary",8.2
54195,1947,98,12.1,31,"Drama",3.2
20966,2001,14,10,5,"Short",8.3
1435,2001,NA,8.7,557,"Comedy",3.7
27394,2003,82,19.7,23,"Animation",4.3
58262,1951,79,16.9,19,"Comedy",3.5
35226,2000,14,14.1,47,"Comedy",7.9
2004,1999,96,17.6,642,"Drama",4.8
44260,1990,122,10.8,2609,"Action",4.3
19200,2003,30,14.1,12,"Drama",8.4
2304,2002,92,10.6,5,"Drama",4.4
47505,1984,90,6.7,28,"Action",2.8
56683,1952,78,13.8,21,"Comedy",8.7
10391,1938,78,14.1,21,"Comedy",7.6
23869,1988,89,12.6,10,"Action",8.4
1820,1976,95,13.1,17,"Action",2.7
50527,1994,NA,11.2,26,"Action",4.8
10915,1984,103,4.5,6839,"Action",4.6
19405,1986,101,15.1,26,"Action",4
3608,1995,15,6.8,20,"Short",7.9
57932,2000,95,19.8,6,"Action",8.1
54821,1969,96,9.9,384,"Action",4
45313,1976,26,13.8,12,"Short",7.5
25110,1989,9,8.1,14,"Animation",4.9
55140,1974,NA,8.6,28,"Drama",3.9
52246,1988,118,14.3,116,"Drama",4.3
47012,1999,90,14.1,43,"Drama",3.7
47626,1997,91,12.1,7,"Drama",4.4
33175,1984,102,10.3,6,"Drama",2.4
8238,1977,88,15.9,8,"Comedy",8
1050,1914,14,19.3,25,"Drama",7.5
23723,1998,114,13.4,4382,"Comedy",4.2
25952,1934,73,13.3,728,"Comedy",7.4
15294,1991,107,8.1,1509,"Comedy",3.6
9203,1965,85,9.1,14,"Drama",4.8
49059,1987,100,12.8,454,"Action",2.9
10704,1968,93,11.7,42,"Drama",5.4
38660,1981,79,14.3,10,"Comedy",8.4
3660,1996,90,8.3,6,"Drama",3.2
35990,1998,81,14.3,8,"Action",4.6
55016,1986,89,9.8,37,"Action",4.1
48105,1945,113,7.4,115,"Drama",4.7
6886,1997,79,9.6,1401,"Comedy",3.1
12657,1942,99,18.8,36,"Action",7.6
16447,2002,72,9.1,5,"Action",4.7
22246,1927,20,7.4,7,"Comedy",8.2
14441,1967,83,8.1,7,"Comedy",2.9
17849,1966,104,6.9,211,"Comedy",3.7
55322,1998,21,8.1,80,"Animation",7.8
148,2004,105,13.8,111,"Documentary",7.9
55603,1998,75,12.5,43,"Action",5.4
46218,1976,95,6.8,163,"Action",3.7
11782,1971,91,14.3,67,"Drama",4
25345,1997,105,10.9,191,"Drama",2.5
29955,1955,72,10.8,26,"Comedy",5.1
7233,1965,105,12.1,58,"Drama",3.1
1190,1945,6,10.9,53,"Animation",8.1
6633,1970,82,10.9,35,"Action",3.9
11588,1999,79,19.9,152,"Drama",8.6
14036,1991,30,13.7,55,"Short",7.5
9514,2004,21,12.2,11,"Drama",8.3
30802,2003,29,8.6,10,"Animation",8.4
40302,1988,98,8.5,188,"Comedy",3.9
58701,1959,69,14,8,"Action",4.3
21827,1939,93,8.7,12,"Action",4.2
24405,1932,9,14.5,7,"Animation",8.7
9899,1973,166,17.2,7,"Action",2.4
23636,1939,95,16.4,33,"Comedy",4.6
10206,1938,110,10.2,246,"Drama",3.3
57386,1994,103,14.7,2884,"Comedy",7.7
32535,1972,63,7.6,29,"Action",4.7
24468,2001,17,7.8,12,"Drama",7.5
7730,1975,94,14,74,"Drama",1.6
30217,1994,98,15.3,1222,"Drama",4.2
15266,1953,90,11.3,5,"Comedy",8.1
48450,1996,85,7.9,118,"Action",4.7
55084,2003,86,10.3,12,"Action",3.1
384,1962,114,13.9,548,"Drama",3
14442,1995,97,16.3,6857,"Comedy",3.3
2114,1978,55,13.6,69,"Documentary",7.9
49396,1932,109,16.1,97,"Drama",5
17356,1984,101,12.1,89,"Action",4.5
32977,1960,94,10.5,49,"Comedy",2.4
34010,2004,20,15.1,5,"Comedy",7.9
28737,1938,97,6.2,4434,"Drama",3.3
45529,1969,136,9.4,250,"Comedy",3
12714,1978,101,18.9,13,"Action",7.9
58435,1982,153,14.9,71,"Drama",2.9
18066,2004,5,12.5,6,"Comedy",7.7
57534,1949,84,8.6,84,"Drama",2.6
33440,1990,94,14.8,18,"Action",3.2
4305,1968,106,13.4,598,"Action",3.2
39402,2000,84,12.1,37,"Comedy",8.2
